date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:10:22	146/146	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202023%2002:10:22%20GMT	http://doc.ruoyi.vip/robots.txt		(from )
10:10:23	30025/30025	---MCZ	200	added ('OK')	text/html	etag:W/%2264b79805-7549%22	http://doc.ruoyi.vip/ruoyi/	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/ruoyi/index.html	(from )
10:10:23	664/664	---M--	200	added ('OK')	text/css	etag:%2264b797fc-298%22	http://doc.ruoyi.vip/css/ruoyi.css	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/css/ruoyi.css	(from http://doc.ruoyi.vip/ruoyi/)
10:10:24	95/95	---M--	200	added ('OK')	application/javascript	etag:%2264b79805-5f%22	http://doc.ruoyi.vip/js/ruoyi.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/js/ruoyi.js	(from http://doc.ruoyi.vip/ruoyi/)
10:10:24	25348/25348	---MCZ	200	added ('OK')	text/css	etag:W/%2264b797f4-6304%22	http://doc.ruoyi.vip/assets/css/0.styles.495d9abf.css	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/css/0.styles.495d9abf.css	(from http://doc.ruoyi.vip/ruoyi/)
10:10:25	4793/4793	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b797fa-12b9%22	http://doc.ruoyi.vip/assets/js/67.0405abe2.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/js/67.0405abe2.js	(from http://doc.ruoyi.vip/ruoyi/)
10:10:25	35834/35834	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b797f5-8bfa%22	http://doc.ruoyi.vip/assets/js/2.0aa5acf3.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/js/2.0aa5acf3.js	(from http://doc.ruoyi.vip/ruoyi/)
10:10:26	31870/31870	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b797f4-7c7e%22	http://doc.ruoyi.vip/assets/js/10.ae9096b5.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/js/10.ae9096b5.js	(from http://doc.ruoyi.vip/ruoyi/)
10:10:26	17362/17362	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b797f5-43d2%22	http://doc.ruoyi.vip/assets/js/12.78e2b703.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/js/12.78e2b703.js	(from http://doc.ruoyi.vip/ruoyi/)
10:10:26	15874/15874	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b797f5-3e02%22	http://doc.ruoyi.vip/assets/js/13.24f11a39.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/js/13.24f11a39.js	(from http://doc.ruoyi.vip/ruoyi/)
10:10:27	14089/14089	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b797f5-3709%22	http://doc.ruoyi.vip/assets/js/14.a6b52f12.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/js/14.a6b52f12.js	(from http://doc.ruoyi.vip/ruoyi/)
10:10:27	48898/48898	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b797f4-bf02%22	http://doc.ruoyi.vip/assets/js/11.376cf456.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/js/11.376cf456.js	(from http://doc.ruoyi.vip/ruoyi/)
10:10:27	20970/20970	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b797f5-51ea%22	http://doc.ruoyi.vip/assets/js/15.560d8f40.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/js/15.560d8f40.js	(from http://doc.ruoyi.vip/ruoyi/)
10:10:28	1324/1324	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b797f5-52c%22	http://doc.ruoyi.vip/assets/js/18.c2be1e3f.js	C:/Users/Hp-/Downloads/doc/doc.ruoyi.vip/assets/js/18.c2be1e3f.js	(from http://doc.ruoyi.vip/ruoyi/)
